clean_text,label,emotion
amy schumer clarifies pregnancy rumor cocktail hand,0,neutral
jennifer lawrence lord satan destroy donald trump,0,fear
zendaya materializes girl power homage joan arc met gala,1,joy
nick jonas share sexy pic demi lovato birthday,1,joy
chrissy teigen torn revealing whobitbeyonce love everybody involved,1,sadness
rihanna 's new lingerie line working plus size market,1,neutral
mark wahlberg blackballed hollywood say trump,0,sadness
jonah hill 's brother jordan feldstein 's cause death released,1,sadness
ant man wasp trailer paul rudd evangeline lilly team show power superhero bug,1,neutral
learn celebrity secret social medium account,1,neutral
katy perry weeknd dating two got dinner immediately set rumor,0,surprise
spotify error prevents harry style new song streamed,0,neutral
director say lost pound day post heart attack,1,sadness
public financial disclosure report,1,neutral
kourtney kardashian pregnant planning new baby,0,sadness
lisa page squeal dnc server hacked russia,0,sadness
fka twig wearing robert pattinson engagement ring cause alarm,0,fear
nick jonas slip tight leather pant clash magazine,1,neutral
danny masterson 'very disappointed fired netflix amid sexual assault allegation,1,sadness
's royal secret prince harry meghan markle keep romance tight wrap,1,anger
emilia clarke star 'star war skipped screening watch royal wedding,1,neutral
kelly clarkson meeting khalid grammys red carpet,1,joy
kanye west paid use photo whitney houston 's drug strewn bathroom pusha album cover,1,disgust
meghan markle proved dominance kate middleton could worth billion british economy,0,neutral
angelina jolie brad pitt divorce actress fit clan,0,neutral
secret life ben stiller christine taylor argument another woman,0,sadness
news feature oral history celebrity scandal chateau marmont,1,neutral
alex rodriguez slam report 's threatening cut child support payment,0,fear
watch riverdale cast drag invent new ship game likely,1,neutral
see vanderpump rule cast 's valentine 's day gram lover,1,joy
beyonce jay hang backstage dj khaled son asahd,0,neutral
courtside date night kylie jenner travis scott enjoy time together without daughter stormi,1,joy
angelina fleeing country brad 's kid,0,joy
'twin peak back 's everything need know,1,neutral
rumor bust tristan thompson dump pregnant khlo kardashian,0,neutral
rita os dis prince harry 's girlfriend meghan markle,0,neutral
pink battling flu super bowl performance,1,fear
madonna snubbed amy schumer wedding,0,fear
justin bieber spending alone time selena gomez gift want birthday,0,sadness
jennifer garner suspicious ben affleck 's relationship elizabeth weaver estranged couple well debunked,0,fear
incredibles edna mode get sassy fashion spread worthy superhero designer harper 's bazaar style magazine,1,joy
photo preparation royal wedding prince harry meghan markle,1,fear
chris hemsworth 's agony elsa 's steamy kiss,0,sadness
obama secretly flees u leaf stunning evidence behind,0,neutral
sex city 's kristin davis ignited ongoing cast feud,1,neutral
jennifer lawrence jordan peele meryl streep star caught candid moment oscar,1,disgust
everything miranda lambert blake shelton said divorce,0,sadness
ariel winter slam medium body shamers twitter rant,0,anger
george michael said felt picked god last ever interview,1,fear
'walking dead 's maggie sure gone rest season maybe forever,1,neutral
galentine 's day gift idea perfect gal pal life,1,neutral
kate middleton massive fortune became duchess 's know net worth,1,neutral
carlotta phantom opera,0,joy
rihanna romance hassan jameel yearns booty call,0,sadness
michelle obama received life shattering news doctor,0,surprise
reese witherspoon nicole kidman talking term,0,neutral
simon barney net worth,1,neutral
war game brad think angelina 's iraq trip big publicity stunt say source,0,neutral
dad bag,1,neutral
meghan markle spotted old drama teacher royal carriage ride,1,joy
celebrity couple broke,1,sadness
ben stiller walk red carpet teenage daughter month separation christine taylor,1,sadness
pete davidson say n't give ex cazzie david dad 's necklace gifting ariana grande,1,neutral
celebs chris pratt date instead mystery blonde,0,sadness
ryan gosling make dramatic return 'snl first promo,1,joy
justin theroux petra collins rumored dating,0,neutral
lauren graham james van der beek star disney junior 's vampirina,1,joy
bindi irwin share emotional video late steve irwin proving proud 'd kid,1,joy
seattle police begin gun confiscation law broken warrant charge,0,neutral
gigi hadid zayn malik never baby nine month fake pregnancy rumor,0,sadness
angelina jolie secretly dating real estate agent,0,surprise
carrie broke wrist face got stiches,1,sadness
blake lively photoshoot kermit frog miss piggy,1,neutral
cara delevingne deleted storm model website 'ditching agency focus acting,0,sadness
camila cabello 's first song since leaving fifth harmony leak,1,joy
's selena gomez reacted ex weeknd meeting katy perry dinner,0,neutral
teamster guilty top chef extortion trial,1,sadness
willow jaden smith sell clothes hurricane relief prove 're sibling goal,1,neutral
affected government shutdown,0,neutral
met gala best dressed red carpet,1,joy
rose mcgowan say architect weinstein 's downfall bizarre colbert interview,1,fear
jenna bush hager net worth,1,neutral
rebel wilson joke secretly got married hilarious birthday post,1,joy
joe jonas 'lucky fiancee let 's thing,0,joy
rob kardashian blac chyna reach custody agreement baby dream,1,neutral
reason rob pattinson 's new love leaf kristen stewart dust,0,neutral
ashley graham go topless magazine,1,neutral
simpson reportedly keep kardashians prison,0,sadness
katie holmes jamie foxx expecting baby new report claim want start family,0,joy
brad pitt margot robbie new scandal,0,sadness
married first sight australian tv series,1,joy
new dad george raise stink dirty diaper duty,0,disgust
's today show viewer already toasting hoda kotb 's big return,1,neutral
carrie underwood trapped bad marriage trapped bad marriage mike fisher despite report,0,sadness
chris perez remembers selena quintanilla rd anniversary death 's clear 's,1,sadness
brad pitt jennifer aniston might see film festival,0,neutral
paul ryan million american choose poor 's problem ca n't afford healthy,0,sadness
rhoc season trailer finally real housewife,1,neutral
rumor bust prince harry meghan markle moving malibu,0,sadness
ryan reynolds responded rumor blake lively splitting mom joke,0,sadness
celebrity react death jonathan demme 'he could anything,0,anger
alessandra ambrosio 's pink sweater piece weekend wardrobe need,1,neutral
pink carey hart net worth,0,neutral
watch saturday night live highlight sean spicer return,0,joy
six woman accuse filmmaker brett ratner sexual harassment misconduct,1,disgust
mariah carey pay bryan tanaka get back together,0,neutral
caitlyn jenner proud kim kardashian meeting trump,0,joy
tamar braxton shave head bald say 'm feeling captive wig,1,sadness
selena gomez n't woman justin bieber,0,surprise
grading president trump,0,anger
awkward moment golden globe,1,sadness
breaking leaked picture obama dragged judge handcuff wiretapping trump,0,fear
first look voice season,1,neutral
way job nothing like grey 's anatomy,1,neutral
karlie kloss buttoned new boot trend,1,neutral
jonas brother continue fueling reunion rumor new photo,1,neutral
kylie jenner would love see kendall get pregnant,0,sadness
blac chyna blasted fan putting pink hair extension dream 's toy,1,sadness
stephen colbert n't let billy bush hook,0,sadness
elon musk admits pain since split amber heard,0,sadness
forget kiev real fight crimea,1,neutral
drake bad bunny unleash potential crossover smash,1,joy
man charged murder driving anti far right protester charlottesville,0,anger
live sag award stranger thing news,1,neutral
jennifer lopez get boob job despite report,0,sadness
wedding prince william catherine middleton,1,joy
kanye west reportedly lazy hire personal trainer n't work amid meltdown recovery,0,sadness
biggest celebrity feud,0,disgust
prince harry meghan markle living together long distance long time,0,neutral
rob pattinson still care deeply kristen stewart getting back together party reunion,0,sadness
black passenger removed delta flight using bathroom file bias suit,1,disgust
jennifer lopez tamed alex rodriguez serial star dater mvp heart,0,sadness
taylor swift 's latest approach romance right move,1,neutral
everything need copy meghan markle 's style,1,neutral
action th legislature,1,neutral
caitlyn jenner publish memoir transformation,0,neutral
highlight star war last jedi trailer,1,neutral
miley cyrus liam hemsworth still together despite breakup rumor exclusive,0,neutral
tom abby william shannan queer eye went group date picture beyond,1,neutral
nbc today show john kerry head france amid criticism obama,0,fear
obama commute sentence chelsea manning soldier convicted leaking classified information,0,disgust
mtv movie tv award nomination see full list,1,neutral
josh duhamel gush jennifer garner dating rumor 's incredible woman,0,joy
climate march draw marcher al gore support celebs,0,joy
food network star duff goldman engaged announcement sweet,1,joy
caitlyn head capitol jenner rep address report inaugural dance trump,0,neutral
alec baldwin accidentally reveals vow renewal plan wife hilaria see 'm lucky,1,joy
rapper kidd creole appears court arrest fatal stabbing homeless man midtown nyc,1,fear
nyc terror attack celebrity react social medium,0,fear
blac chyna hire lisa bloom attorney restraining order case rob kardashian,0,sadness
tara lipinski becomes youngest olympic figure skating gold medalist,1,joy
brad pitt still single despite rumor 's dating mit professor neri oxman,0,sadness
growing without father gift jay think,0,neutral
stressed angelina melting custody war brad explodes,0,sadness
rose mcgowan slam actress plan wear black golden globe protest harassment,1,anger
toy story land open walt disney world resort june,1,joy
change believe,1,neutral
kim kardashian answer big question met gala 's kanye west,1,neutral
miley cyrus 's struggling buy perfect holiday gift liam hemsworth,0,fear
eminem run president vicious trump takedown rap,0,neutral
brad pitt angelina jolie 's divorce exploded,0,sadness
desperate brad pitt begs angelina jolie see child footage clear physical abuse,0,sadness
jennifer aniston justin theroux real reason celebrity couple split,0,sadness
jamie foxx begged katie holmes take back flirting woman gossip site,0,neutral
jennifer lopez engaged alex rodriguez start dating baseball star previously gone,0,neutral
joey fatone denies rumor nsync reunion super bowl,0,neutral
married first sight star jamie otis reveals miscarriage two day positive pregnancy test,1,sadness
jade roper tanner tolbert reveal baby girl 's name,1,neutral
sienna miller cozying ben affleck movie role,0,neutral
's cover every type pimple,1,neutral
away go,1,neutral
north west make modeling debut kim kardashian kris jenner,1,joy
ivanka trump slammed fishing royal wedding invite,0,anger
kevin hart apologizes wife kid 'failed extortion attempt sexually suggestive video update,0,sadness
's thing stand kim kardashian kanye west,0,neutral
jennifer garner dating finding love,0,surprise
paula abdul evicted penthouse apartment fake,0,sadness
jessica simpson 's husband sweetly save take tumble romantic birthday dinner pic,1,joy
's taylor swift courtroom drawing terrible,1,fear
brian austin green want another baby megan fox,1,sadness
enquirer jennifer garner dating lawyer introduced family,0,surprise
's even evidence caitlyn jenner dating year old model 're like get girl,0,neutral
real housewife star strike plea deal palm beach arrest,1,neutral
first look ryan murphy 's new fox series,1,neutral
khloe kardashian reflects watching kylie jenner give birth ahead labor,1,neutral
bafta nomination show love shape water blade runner british film shut post,1,sadness
billboard music award,1,surprise
justin bieber jetting coachella another mystery girl,0,surprise
billboard music award,1,surprise
interview magazine,1,neutral
breaking trump gave every working legal man woman child usa,0,neutral
celebrity supporting march life,0,joy
kris jenner upset kendall jenner dating ap rocky harry style,0,anger
jamie dornan wife forbid working angelina jolie,0,sadness
kylie jenner named baby stormi revealed last name,1,neutral
tyga kylie jenner get back together rapper hint possible future reconciliation,0,neutral
live kelly ryan,0,neutral
ashton kutcher mila kunis announce divorce reason jealousy married life career married biography,0,sadness
top youtube couple channel must follow,1,neutral
twitter ready cancel chris rock reported rape joke,0,neutral
jennifer aniston 's pregnant baby rumor nearly year,0,surprise
grammys live stream red carpet,0,joy
taylor swift reportedly keep new album streaming service like spotify apple music week,0,neutral
former lakers star derek fisher arrested duo flipping car,1,sadness
woman abused screen shape opinion whose story believe real life,0,disgust
beach wedding dressing code wear beach wedding,1,neutral
bizarre behaviour drug taking wandering round naked britney could lose child,0,disgust
veteran day weekend sale need know,1,neutral
taylor swift upset ed sheeran slept member girl squad truth,0,sadness
selena gomez weeknd dating timeline everything,0,neutral
boot cut back kick skinny jean curb,1,neutral
camilla prisoner home prince charles affair exposed,1,fear
report kim jong un killed trump 's overnight black op attack north korea,0,sadness
watch jimmy kimmel reveals detail son 's heart surgery video,0,sadness
meghan markle liked queen kate newlywed set ride queen 's train,0,surprise
spread word end word,1,neutral
britney spear angry child support battle,0,anger
kristen stewart stella maxwell rock,0,neutral
kate middleton massive fortune duchess 's know royal 's net worth,0,neutral
badass moment new black panther trailer,1,neutral
ryan reynolds blake lively keep marriage stronger ever news,1,joy
justin bieber selena gomez taking space n't call breakup,0,neutral
adele may saying goodbye stage fright terrible history touring complicated relationship fame,1,fear
entertainment melanie griffith really think daughter dakota johnson dating chris martin,0,surprise
chrissy teigen john legend try traditional garb vacation bali daughter luna,1,neutral
chris pratt 'guardians galaxy cast call reinstatement james gunn,1,neutral
ivanka trump sat dad meeting twitter,0,sadness
jessie james decker welcome baby name adorable,1,joy
pretty woman,0,neutral
teen mom star kailyn lowry took beach vaca babymoon,1,joy
caitlyn jenner already set second boob job,0,joy
ariana grande pete davidson timeline relationship,1,neutral
first venom deleted scene eddie brock unleashing inner demon,1,neutral
sarah jessica parker say sex city fallout 'enormously painful,0,fear
jessica simpson confirms second baby bump,0,joy
blake shelton say gwen stefani thought relationship 'rebound deal first,0,neutral
charlize theron seth mcfarlane sushi date last night cute terrible,0,fear
everything know jennifer aniston justin theroux 's split,0,sadness
kim cattrall mourns late brother christopher memorial service,1,sadness
breaking mike huckabee fired,0,surprise
brad pitt quietly dating secret meeting jennifer aniston,0,fear
victoria 's secret model got caught sex plane,1,disgust
royal life ruining meghan markle 's sexy style,0,sadness
lady gaga 's new york city fashion tour best look,1,joy
kim kardashian kanye west name baby chicago west,0,neutral
kim kardashian disgusted scott disicks desperate revenge sister kourtney,0,disgust
brandi glanville unusual nickname grandma n't know feel,1,neutral
chelsea handler admits 's fault jennifer aniston fall,0,sadness
golden globe lady bird win best motion picture musical comedy,1,joy
tyga 's obsessed dating kylie jenner look alikes none take place,0,sadness
kanye west diagnosed mental health condition,1,sadness
karaoke cuties ariana grande pete davidson perform evanescence duet birthday party,1,joy
breaking news prince william harry donates million hurricane harvey victim,0,surprise
brad pitt think leaving jennifer aniston angelina jolie biggest mistake life,0,sadness
prince philip make final solo appearance retirement,1,joy
ed sheeran reveals 'love originally written new album 'divide,0,sadness
famously single season anyone else watching,1,joy
's angelina jolie get run whole food sheknows,1,neutral
clayne crawford apologizes bad behavior 'lethal weapon set,1,sadness
netflix raising price starting month,1,neutral
kate hudson shave head role sia 's secret project,1,neutral
kim throw shade kuwtk th anniversary special,1,neutral
man pardoned obama executed masked men halfway house,0,disgust
justin bieber marilyn manson end shirt feud pop star apologizes 'coming hole,1,sadness
'justin bieber selena gomez moving together could n't happier,0,sadness
amy schumer slip dirty joke 'today despite savannah guthrie 's warning,1,sadness
salt pepa en vogue reunite whatta man billboard music award rolling stone,1,neutral
fox picked last man standing 'emboldened response roseanne,1,neutral
obama 's remark white house health care forum,1,neutral
hottest young royal,1,neutral
rihanna laughing karrueche tran chris brown drama,0,joy
steven seagal twitter roast actor live interview russia,1,surprise
blake shelton 's secret late night call miranda,0,neutral
taylor swift go back country root new sugarland track,1,neutral
katharine mcphee david foster engaged,1,neutral
much actor saturday night live paid per episode,0,neutral
sam smith talk sexuality gender identity feel much woman man,1,neutral
little couple net worth,1,surprise
julia robert forcing danny moder follow detox diet despite report,0,sadness
best labor day sale,1,surprise
people need chill jennifer aniston brad pitt reunion,0,neutral
cnn porn scare fake news spread,0,fear
hurricane irene photo shark swimming street fake,0,disgust
carrie underwood look absolutely gorgeous new close video face,1,joy
yes queen elizabeth sitting next anna wintour front row london fashion week,1,neutral
princess eugenie 's royal wedding everything know far,1,joy
funny dad stranded harvey attends school daughter,1,neutral
breaking hillary clinton killed monster truck mishap,0,sadness
thumbprint eyeliner selena gomez gigi hadid rocking new look,1,neutral
feud adam rippon tonya harding dancing star cast react pesky rumor,1,sadness
national guard storm mexico border make game changing impact day,0,neutral
'solo expected lose disney least million become first 'star war movie lose money,1,sadness
donald trump reaction boy scout jamboree speech,0,neutral
blac chyna give custody daughter dream rob kardashian report claim chyna want twerk instead,0,sadness
lindsay shookus breakup ben affleck reportedly 'very hard 'she let hit bottom,0,sadness
taylor swift madly love joe alwyn privacy,0,neutral
jessica simpson brag hot husband eric johnson birthday post,1,joy
harry style rule hollywoodlife 's star week,0,neutral
inside jessie james decker 's holiday eric decker kid,1,joy
inside 'star war party kensington palace guest list,1,surprise
rihanna 's wang preview ny fashion week,0,neutral
arrangement sex scandal kyle agrees sleep detective order protect,1,sadness
jackass star bam margera check rehab getting arrested duo,1,sadness
beyonce stylishly celebrates jay 's birthday following infidelity admission,1,joy
celebrity celebrated new year 's eve,0,joy
paulina gretzky dustin johnson welcome baby see sweet family photo,1,joy
vanessa hudgens made straw hat cool,1,neutral
video barack michelle obama cut loose beyonce jay concert,0,sadness
former miss universe alicia machado accidentally post nip slip photo,1,neutral
best moment carpool karaoke harry style,1,joy
ansel elgort shailene woodley divergent reunion met gala,1,sadness
pregnant miranda kerr reportedly already spent nursery,0,neutral
macklemore get real balancing fatherhood music `` 's tough look picture '',1,neutral
betty white turn celebs fan wish happy birthday,0,joy
kanye west reportedly opening restaurant calabasas wo n't serving croissant,0,neutral
handmaid 's tale season brutal much else,1,anger
jessica alba family appear last christmas card foursome,1,neutral
rhony 's sonja morgan dance dress fall body,1,neutral
zac efron 's brother hot younger sibling dylan,1,neutral
katie holmes jamie foxx 'split call wedding five year secret romance,0,sadness
kris jenner order emergency family meeting rob kardashian crisis,0,fear
pregnant serena williams ace zebra print maternity wear pit stop monaco grand prix,1,neutral
ralph nader barack obama quite clear corporate candidate,1,neutral
year old killed muslim self defense get death penalty,0,sadness
gene simmons stand controversial comment woman 'm saying life fair,1,anger
katie holmes jamie foxx leave separately rare date night,0,sadness
jake gyllenhaal keeping tab ex girlfriend taylor swift,1,sadness
definitive timeline kylie jenner travis scott 's relationship,0,neutral
site shop leather suede skirt,1,neutral
bachelor winter game,1,sadness
expensive wedding time,1,neutral
rand paul must demilitarize police,1,fear
miley cyrus say respect 'all artist speak truth negative rap comment,0,neutral
taylor swift calvin harris enlists katy perry take revenge ex,0,anger
chris soules still facing five year jail crash,1,sadness
victoria beckham miserable miserable false divorce rumor,0,fear
jessie james decker talk breastfeeding pregnancy boob buckle,1,neutral
amal clooney really ban george bedroom,0,surprise
story weeknd sending bella hadid flower victoria 's secret fashion show made,0,neutral
luann de lesseps drank drink day arrest,1,fear
dakota meyer accuses bristol palin leaving week called wedding,1,anger
shiloh child star blake heron found dead,1,sadness
lorde denies 's taylor swift 's squad despite birthday party n't hang people,1,sadness
gwen stefani blake shelton engaged couple going strong year,0,sadness
caitlyn jenner going celebrity big brother,0,neutral
corinne olympios return bachelor paradise reunion sexual misconduct scandal,1,sadness
law 's hilarious excuse bailing golden globe,1,joy
prince michael jackson talk carrying father michael jackson 's philanthropic legacy billboard music award,1,joy
chris hemsworth 's marvel 'body work celebrated shirtless montage,1,joy
summer rain blue ivy carter favorite celeb kid musical cameo,1,joy
walk meghan markle aisle instead dad royal expert weighs,1,neutral
selena gomez one birthday gift want justin bieber despite split,0,joy
selena gomez justin bieber ca n't keep hand jamaican getaway,0,sadness
'american horror story cult mass shooting episode edited wake la vega,1,fear
hangover iii baby carlos back grown,1,neutral
kendra wilkinson pack thing amid divorce `` heart ca n't hurt,1,sadness
sandra bullock married boyfriend bryan randall,0,sadness
weinstein men accused sexual misconduct fall power,1,sadness
'll always baby watch mariah carey 's daughter monroe sing onstage mom nail,1,joy
donald trump jr brings kimberly guilfoyle white house july th share odd image dad,1,neutral
justin bieber destroys gossip site bogus selena gomez church story,0,sadness
grace 's eric mccormack say change coming season,1,neutral
selena gomez 's nirvana blonde hair took nine hour perfect case want steal look,1,neutral
robin williams daughter zelda reveals honor father year birthday,1,neutral
selena gomez reflects reaching life death point lupus diagnosis,1,neutral
alleged misconduct set bachelor paradise franchise scandal erupted camera,1,disgust
katy perry make bank american idol proud,1,joy
harrison ford go trump team accepting environmental honor,0,anger
meghan markle ca n't eat garlic 's abroad,0,neutral
venus williams break tear wimbledon fatal car crash,1,sadness
prince william prince harry get along camilla,0,neutral
take look inside prince harry meghan markle 's lush malibu home,0,neutral
bill maher apologizes use racial slur real time,1,sadness
brilliant beauty tip picked pro backstage nyfw spring,1,joy
honeymoon paradise new bride tara lipinski show slim figure maldives,1,joy
costars come attend funeral nelsan elli,1,sadness
taylor swift shade kim kardashian taylorswiftisoverparty anniversary,0,surprise
katy perry rock lingerie look date night orlando bloom,0,neutral
jennifer hudson diva voice uk set report,0,neutral
aisha tyler pay ex husband million spousal support,1,sadness
prince harry 's bachelor party everything need know,0,joy
u creator dan fogelman break shocking nicky twist,1,fear
jinger duggar give birth first child daughter felicity,1,joy
kim kardashian west caitlyn jenner 's new book,0,joy
lady gaga pre grammys face lift despite report,0,neutral
taylor swift countersuing sexual assault trial,0,sadness
jessica alba loses second dog week read heartbreaking message,1,sadness
look made,0,neutral
faith hill 's hell throat cancer horror resurfaces husband tim mcgraw collapse,0,fear
rihanna 's awkward ex leonardo drake avoid pre oscar bash,0,sadness
paris jackson go topless spiritual retreat,1,neutral
fifth harmony 's break band go 'hiatus instead calling quits,1,neutral
way remove gel manicure without going salon,1,neutral
gigi hadid n't time new friend,1,sadness
ellen degeneres portia de rossi exchange loving anniversary tribute celebration nine year marriage,0,joy
taylor swift get love former girl squad birthday,0,sadness
ben affleck lindsay shookus still going strong marriage next exclusive,0,neutral
robert pattinson dish western comedy damsel say would definitely return franchise land,0,disgust
titanic ii set sail people n't superstitious,0,neutral
drake cancel concert due weed overdose weed despite report,0,sadness
pregnant khlo kardashian new way camouflage baby bump,1,neutral
glimpse relationship meghan markle kate middleton prince harry prince william british royal wedding,0,joy
brad pitt scoff angelina jolie 's claim hurting money,0,sadness
jermaine jackson protective paris jackson show business break 's still proud,1,neutral
pitbull sends private plane puerto rico transport cancer patient,1,neutral
josh brolin almost died choking food,0,fear
reese witherspoon reveals sexually assaulted director,1,fear
alexa chung say must piece latest collection,1,neutral
breaking president trump pardon kim davis,0,surprise
tiffany haddish role play first date brad pitt,0,joy
tom cruise jane fonda spark romance rumour,0,joy
session illegal leak general mike flynn investigated aggressively,0,anger
arnold schwarzenegger return home emergency open heart surgery,1,sadness
gwen stefani blake shelton real reason power couple n't ready get married,0,sadness
brad pitt stand,0,neutral
kevin mchale say never hiding sexuality think zero surprise,1,surprise
bachelor winter game,1,sadness
industry weighs shocking death former fox news chief,0,fear
real housewife beverly hill star ca n't hold liquor lady dish,1,neutral
selena gomez debuted new look ama red carpet fan 'shook,0,fear
kim kardashian attending paris fashion week year,0,sadness
second wife club recap katie cazorla throw shawna craig unforgettable pool party celebrate,1,joy
tom cruise keep hairline,0,neutral
miley cyrus said satan nice guy misunderstood,0,neutral
beyonce pregnant queen red gown flower crown mom gala,1,sadness
department education budget history,1,neutral
iconic grammys outfit time,1,neutral
jennifer garner guest star upcoming episode ina garten 's barefoot contessa,1,neutral
gwyneth paltrow chris martin share mother 's day snap,1,sadness
paris jackson honor late father michael new tattoo,1,neutral
breaking million round ammo went missing obama turn enemy hand,0,neutral
entertainment news latest bollywood movie review entertainment news headline,0,joy
kim kanye install home panic room paris robbery,0,fear
new channing tatum mermaid story fishy,0,neutral
drake still find nicki minaj 's style sexy af would hook anytime,0,neutral
daily fuel gauge report aug,1,neutral
billy joel say night wore star david one memorable concert,0,joy
long acting liam hemsworth heart set modeling career,0,neutral
dr luke subpoena lady gaga deposition kesha defamation case,1,neutral
jenelle evans wedding dress teen mom star found dream gown,1,surprise
nick jonas relationship victoria 's secret model georgia fowler,1,sadness
monica potter net worth,1,neutral
whether wanted john mccain played outsize role trump 's political narrative,0,neutral
scarlett johansson rough night co star imagine favorite celebs stripper,1,neutral
ciara slays first red carpet appearance since giving birth daughter sienna see pic,1,joy
chadwick boseman 's shirtless rolling stone cover jaw dropping,1,sadness
taylor swift joe alwyn n't join billboard award happier,0,sadness
princess diana 's iconic style moment,1,joy
kelis finally reveals recipe milkshake,1,neutral
brigitte nielsen pregnant fifth child,1,joy
julia robert danny moder 's marriage hanging thread divorce,0,sadness
kim kardashian admits selfie obsession bit ridiculous,0,anger
much meghan markle 's engagement ring cost,0,neutral
gay people wear specially colored clothes warn straight people,0,fear
royal wedding prince harry meghan markle married,1,joy
academy abc announce key date th oscar,0,neutral
jay reveals beyonc chose name rumi sir twin,1,neutral
khlo kardashian boycotting facetime baby true explanation hilarious,0,joy
jessie james decker make splash green bikini dotes daughter vivianne miami,1,neutral
attorney general session statement recusal,0,sadness
breaking fbi raided white house people thrown,0,anger
mystery woman inexplicably dubbing gloria 's line spanish modern family,0,surprise
gal gadot suit wonder woman surprise child 's hospital,1,joy
trump long warm relationship oprah helped springboard presidential ambition,0,neutral
jennifer aniston moving moving jake gyllenhaal,0,fear
taylor swift jake gyllenhaal dating,0,joy
director research foreign policy program brookings institution,1,neutral
kristen stewart bad tipper despite report,0,sadness
woman 's reaction priceless ellen degeneres gift audience shoe day giveaway,1,neutral
celebrity react donald trump 's state union speech,0,joy
asiah collins nasty fight crystal smith 's friend brings platinum life filming halt `` 'm bop bitch ``,1,sadness
see oprah winfrey pink purple hair new magazine cover,1,neutral
kanye west net worth mr west almost billionaire,0,surprise
lindsay lohan opening second club greece,0,surprise
adorable dream kardashian make christmas card debut day nine countdown,1,joy
longtime composer alf clausen fired simpson,1,sadness
brittainy taylor shannon ford 's feud get explosive worst possible time cavallari,1,disgust
clinton body count series woman set testify clinton blown home explosion,0,anger
taylor swift joe alwyn head gym undercover nyc,1,neutral
aaron carter 'basically eating disorder,1,neutral
eva longoria show baby bump sheer tank top celebrates christmas eve husband olivia munn,1,joy
holiday hairstyle christmas new year 's eve,1,neutral
george clooney plan move amal twin back la security reason exclusive,0,neutral
becky mistaken fan fifth harmony concert removed stage security video,1,sadness
jessica chastain emerged leader gender equality silence discrimination,1,neutral
kate middleton take serious role hosting round table discussion maternal mental health,1,sadness
cnn democratic presidential debate texas,1,fear
beyonc reunite destiny 's child coachella,0,joy
bachelor 's whitney bischoff married,1,joy
liam payne admits life changed forever welcome baby,1,sadness
daily mail publishes apology sir elton john misleading public pressparty,0,sadness
kevin wait 's erinn hayes killed new show could help sitcom wife take revenge,1,anger
margot robbie successful husband tom ackerley,0,joy
mom bares soul meg heart hope rift healed actress split quaid,0,anger
biggest celebrity feud,0,disgust
connecting people news,0,neutral
review 'the marvelous mr maisel ride emmy win spitfire second season,1,neutral
east coast west coast hip hop rivalry,1,neutral
tom petty 's daughter annakim violette share favorite moment rocker,1,joy
patty jenkins 's heart sank gal gadot cast,1,sadness
kanye west calmer focused one year anniversary breakdown life kim flourishing,0,sadness
julia robert turned say key joy marry right person,1,neutral
watch 'queer eye 's heartwarming season trailer try cry already,1,joy
kourtney kardashian need scott disick `` consistent '' getting back together `` 're working thing right '',1,neutral
oops arrangement 's megan morrison learns kyle west 's pr team spreading tabloid rumor relationship,1,surprise
papa rob kardashian spends st patty 's day birthday baby dream blac chyna say,1,joy
actress emma stone first time history president,0,joy
citizen want receive gvt benefit must agree microchipped near future,0,neutral
list highest paid american television star,1,neutral
texas church shooter militant atheist,0,fear
chris pratt bought anna faris huge new ring christmas got tractor,0,neutral
melania ivana trump real housewife type drama right,0,neutral
amanda bynes resurfaces brunette,1,neutral
julianne hough brook laich 's married red carpet debut photobombed derek hough,1,joy
beyonce 's coachella comeback everything know,1,joy
wendy williams get emotional describes fainting live tv,1,sadness
blake shelton gwen stefani scheme ditch voice,0,sadness
james franco tackle al franken sexual harassment,1,disgust
see michael jordan 's glo ruining social life,1,neutral
rosie huntington whiteley shared rare adorable picture little family,0,neutral
will real girl,0,neutral
damian lewis look unrecognizable rob ford 'run town set,1,sadness
scott disick reportedly lost cool sofia richie got chatty former fling,1,disgust
hollywood gender pay gap revealed find highest paid star,0,neutral
detail kim kardashian kanye west 's relationship may find odd,0,neutral
trouble paradise jasper happy eleanor 's secret mission royal,1,sadness
kristin cavallari tell jay cutler 'm love need,1,neutral
miley cyrus get mad liam hemsworth refusing wear promise ring,0,anger
brad pitt neri oxman amal clooney reportedly introduced brad new gal pal,0,joy
tiger wood speaks duo toxicology report made public,1,sadness
chester bennington 's suicide sparked linkin park 's important mission,1,joy
jen 's nightmare justin could spill star 's dark secret scathing tell,0,fear
john boyega letitia wright internet 's new favorite couple couple,1,neutral
jennifer aniston 'knew matter time ex husband brad pitt split angelina jolie,0,sadness
celebrity love fashion nova,0,joy
alec baldwin accidentally reveals vow renewal plan wife hilaria see 'm lucky,0,joy
pentagon paper,0,neutral
katy perry responds critic new image n't con people,1,neutral
cam newton fire sexist comment reporter,1,anger
grapefruit oral sex scene 'girls trip,1,disgust
true crime help u process fear trust issue medium,1,fear
kim kardashian getting antsy third baby arrive,0,joy
jason sudeikis supporting immigrant heritage month,1,neutral
kendall jenner get permanent restraining order obsessed fan,1,neutral
insane american god sex scene even crazier book,1,disgust
blake shelton miranda lambert war feud nastier fan even know,0,fear
one bag french girl never buy,1,neutral
